owner,repo_name,pull_number,url,first_commit_changefile,total_changefile
coder,coder,16936,https://github.com/coder/coder/pull/16936,site/src/pages/OrganizationSettingsPage/OrganizationProvisionersPage.tsx,site/src/pages/OrganizationSettingsPage/OrganizationProvisionersPage.tsx
coder,coder,16834,https://github.com/coder/coder/pull/16834,cli/configssh.go;cli/server.go;cli/ssh.go;codersdk/deployment.go;tailnet/controllers.go;vpn/client.go;vpn/dns.go;vpn/tunnel.go,cli/configssh.go;cli/server.go;cli/ssh.go;codersdk/deployment.go;site/src/testHelpers/entities.ts;tailnet/controllers.go;vpn/client.go;vpn/dns.go;vpn/tunnel.go
coder,coder,16907,https://github.com/coder/coder/pull/16907,.github/ISSUE_TEMPLATE/config.yml;.github/PULL_REQUEST_TEMPLATE.md;agent-freedom-settings.md,.github/ISSUE_TEMPLATE/config.yml;.github/PULL_REQUEST_TEMPLATE.md;agent-freedom-settings.md
coder,coder,16901,https://github.com/coder/coder/pull/16901,site/src/api/api.ts;site/src/api/typesGenerated.ts;site/src/modules/dashboard/Navbar/NavbarView.tsx;site/src/modules/notifications/NotificationsInbox/types.ts,site/src/api/api.ts;site/src/api/typesGenerated.ts;site/src/modules/dashboard/Navbar/NavbarView.tsx;site/src/modules/notifications/NotificationsInbox/types.ts
coder,coder,16864,https://github.com/coder/coder/pull/16864,examples/templates/docker/main.tf,examples/templates/docker/main.tf
SoftFever,OrcaSlicer,8624,https://github.com/SoftFever/OrcaSlicer/pull/8624,src/slic3r/GUI/GUI_App.cpp;src/slic3r/GUI/GUI_App.hpp;src/slic3r/GUI/JusPrin/ChatConfigPanel.cpp;src/slic3r/GUI/JusPrin/ChatConfigPanel.hpp;src/slic3r/GUI/Plater.cpp;src/slic3r/GUI/Plater.hpp;src/slic3r/GUI/PrintOptionsDialog.cpp;src/slic3r/GUI/PrintOptionsDialog.hpp;src/slic3r/GUI/Widgets/CheckBox.cpp;src/slic3r/GUI/calib_dlg.hpp,.github/workflows/build_all.yml;.github/workflows/build_orca.yml;.gitignore;.nvmrc;BuildLinux.sh;CMakeLists.txt;Dockerfile;README.md;build_release_macos.sh;build_release_vs2022.bat;cmake/modules/MacOSXBundleInfo.plist.in;doc/print_settings/quality/quality_settings_seam.md;flatpak/entrypoint;localization/i18n/JusPrin.pot;localization/i18n/ca/JusPrin_ca.po;localization/i18n/cs/JusPrin_cs.po;localization/i18n/de/JusPrin_de.po;localization/i18n/en/JusPrin_en.po;localization/i18n/es/JusPrin_es.po;localization/i18n/fr/JusPrin_fr.po;localization/i18n/hu/JusPrin_hu.po;localization/i18n/it/JusPrin_it.po;localization/i18n/ja/JusPrin_ja.po;localization/i18n/ko/JusPrin_ko.po;localization/i18n/list.txt;localization/i18n/nl/JusPrin_nl.po;localization/i18n/pl/JusPrin_pl.po;localization/i18n/pt_BR/JusPrin_pt_BR.po;localization/i18n/ru/JusPrin_ru.po;localization/i18n/sv/JusPrin_sv.po;localization/i18n/tr/JusPrin_tr.po;localization/i18n/uk/JusPrin_uk.po;localization/i18n/zh_CN/JusPrin_zh_CN.po;localization/i18n/zh_TW/JusPrin_zh_TW.po;resources/Icon.icns;resources/images/JusPrin.ico;resources/images/OrcaSlicer.icns;resources/images/check_on_focused.svg;resources/images/jusprin_input_button.png;resources/images/prin_login.gif;resources/images/throbber.gif;resources/images/two_circle.png;resources/web/ai/chat_config_test.html;resources/web/guide/js/globalapi.js;resources/web/homepage/css/home.css;resources/web/homepage/index.html;resources/web/homepage/js/globalapi.js;resources/web/homepage/js/home.js;resources/web/include/globalapi.js;resources/web/jusprin/Untitled-1.json;resources/web/jusprin/chat_config_test.html;resources/web/jusprin/css/jusprin.css;resources/web/jusprin/jusprin_chat_preload.html;resources/web/login/js/globalapi.js;run_gettext.bat;run_gettext.sh;src/.vscode/settings.json;src/CMakeLists.txt;src/OrcaSlicer.cpp;src/libslic3r/AppConfig.cpp;src/libslic3r/AppConfig.hpp;src/libslic3r/Config.cpp;src/libslic3r/Config.hpp;src/libslic3r/GCode.hpp;src/libslic3r/Orient.cpp;src/libslic3r/Orient.hpp;src/libslic3r/PerimeterGenerator.cpp;src/libslic3r/PresetBundle.cpp;src/libslic3r/PresetBundle.hpp;src/platform/msw/OrcaSlicer.rc.in;src/platform/unix/BambuGcodeviewer.desktop;src/platform/unix/OrcaSlicer.desktop;src/slic3r/CMakeLists.txt;src/slic3r/GUI/AI/ChatConfigPanel.cpp;src/slic3r/GUI/AI/ChatConfigPanel.hpp;src/slic3r/GUI/BindDialog.cpp;src/slic3r/GUI/CalibrationWizardPage.hpp;src/slic3r/GUI/CalibrationWizardPresetPage.cpp;src/slic3r/GUI/CalibrationWizardSavePage.cpp;src/slic3r/GUI/CalibrationWizardSavePage.hpp;src/slic3r/GUI/DesktopIntegrationDialog.cpp;src/slic3r/GUI/Event.hpp;src/slic3r/GUI/GLCanvas3D.cpp;src/slic3r/GUI/GLCanvas3D.hpp;src/slic3r/GUI/GLModel.cpp;src/slic3r/GUI/GUI_App.cpp;src/slic3r/GUI/GUI_App.hpp;src/slic3r/GUI/GUI_ObjectTable.cpp;src/slic3r/GUI/GUI_Preview.cpp;src/slic3r/GUI/GUI_Preview.hpp;src/slic3r/GUI/InstanceCheck.cpp;src/slic3r/GUI/Jobs/OrientJob.cpp;src/slic3r/GUI/JusPrin/ChatConfigPanel.cpp;src/slic3r/GUI/JusPrin/ChatConfigPanel.hpp;src/slic3r/GUI/JusPrin/JusPrinChatPanel.cpp;src/slic3r/GUI/JusPrin/JusPrinChatPanel.hpp;src/slic3r/GUI/JusPrin/JusPrinConfigUtils.cpp;src/slic3r/GUI/JusPrin/JusPrinConfigUtils.hpp;src/slic3r/GUI/JusPrin/JusPrinLoginDialog.cpp;src/slic3r/GUI/JusPrin/JusPrinLoginDialog.hpp;src/slic3r/GUI/JusPrin/JusPrinNotificationManager.cpp;src/slic3r/GUI/JusPrin/JusPrinNotificationManager.hpp;src/slic3r/GUI/JusPrin/JusPrinPlateUtils.cpp;src/slic3r/GUI/JusPrin/JusPrinPlateUtils.hpp;src/slic3r/GUI/JusPrin/JusPrinPresetConfigUtils.cpp;src/slic3r/GUI/JusPrin/JusPrinPresetConfigUtils.hpp;src/slic3r/GUI/JusPrin/JusPrinView3D.cpp;src/slic3r/GUI/JusPrin/JusPrinView3D.hpp;src/slic3r/GUI/MainFrame.cpp;src/slic3r/GUI/MainFrame.hpp;src/slic3r/GUI/Mouse3DHandlerMac.mm;src/slic3r/GUI/MsgDialog.cpp;src/slic3r/GUI/MultiTaskManagerPage.cpp;src/slic3r/GUI/MultiTaskManagerPage.hpp;src/slic3r/GUI/NotificationManager.cpp;src/slic3r/GUI/NotificationManager.hpp;src/slic3r/GUI/ObjectDataViewModel.hpp;src/slic3r/GUI/PartPlate.hpp;src/slic3r/GUI/Plater.cpp;src/slic3r/GUI/Plater.hpp;src/slic3r/GUI/Preferences.cpp;src/slic3r/GUI/Preferences.hpp;src/slic3r/GUI/PrintOptionsDialog.cpp;src/slic3r/GUI/PrintOptionsDialog.hpp;src/slic3r/GUI/ReleaseNote.cpp;src/slic3r/GUI/ReleaseNote.hpp;src/slic3r/GUI/SelectMachine.hpp;src/slic3r/GUI/SendMultiMachinePage.cpp;src/slic3r/GUI/SendMultiMachinePage.hpp;src/slic3r/GUI/SlicingProgressNotification.cpp;src/slic3r/GUI/SlicingProgressNotification.hpp;src/slic3r/GUI/StatusPanel.cpp;src/slic3r/GUI/Tab.cpp;src/slic3r/GUI/Tab.hpp;src/slic3r/GUI/WebUserLoginDialog.cpp;src/slic3r/GUI/WebViewDialog.cpp;src/slic3r/GUI/WebViewDialog.hpp;src/slic3r/GUI/Widgets/CheckBox.cpp;src/slic3r/GUI/Widgets/DropDown.cpp;src/slic3r/GUI/Widgets/SideButton.cpp;src/slic3r/GUI/Widgets/WebView.cpp;src/slic3r/GUI/calib_dlg.cpp;src/slic3r/GUI/calib_dlg.hpp;src/slic3r/Utils/Process.cpp;version.inc
cloudflare,workerd,3842,https://github.com/cloudflare/workerd/pull/3842,.github/workflows/release.yml,.github/workflows/release.yml
julep-ai,julep,1276,https://github.com/julep-ai/julep/pull/1276,agents-api/agents_api/activities/execute_api_call.py;agents-api/agents_api/common/utils/template.py;agents-api/agents_api/queries/secrets/__init__.py;agents-api/agents_api/queries/secrets/create_secret.py;agents-api/agents_api/queries/secrets/delete_secret.py;agents-api/agents_api/queries/secrets/get_secret.py;agents-api/agents_api/queries/secrets/list_secrets.py;agents-api/agents_api/queries/secrets/patch_secret.py;agents-api/agents_api/queries/secrets/update_secret.py;agents-api/agents_api/routers/secrets/__init__.py;agents-api/agents_api/routers/secrets/router.py;agents-api/agents_api/web.py;agents-api/pyproject.toml;agents-api/tests/test_secrets_queries.py;agents-api/uv.lock;documentation/docs/advanced/secrets.mdx;documentation/mint.json;memory-store/migrations/000035_add_secrets_store.down.sql;memory-store/migrations/000035_add_secrets_store.up.sql;typespec/main.tsp;typespec/secrets/endpoints.tsp;typespec/secrets/main.tsp;typespec/secrets/models.tsp;typespec/tools/models.tsp,CLAUDE.md;agents-api/agents_api/activities/execute_api_call.py;agents-api/agents_api/autogen/Developers.py;agents-api/agents_api/autogen/Secrets.py;agents-api/agents_api/autogen/Tools.py;agents-api/agents_api/autogen/openapi_model.py;agents-api/agents_api/common/utils/template.py;agents-api/agents_api/dependencies/developer_id.py;agents-api/agents_api/queries/developers/get_developer.py;agents-api/agents_api/queries/secrets/__init__.py;agents-api/agents_api/queries/secrets/create_secret.py;agents-api/agents_api/queries/secrets/delete_secret.py;agents-api/agents_api/queries/secrets/get_secret.py;agents-api/agents_api/queries/secrets/list_secrets.py;agents-api/agents_api/queries/secrets/patch_secret.py;agents-api/agents_api/queries/secrets/update_secret.py;agents-api/agents_api/routers/secrets/__init__.py;agents-api/agents_api/routers/secrets/router.py;agents-api/agents_api/web.py;agents-api/pyproject.toml;agents-api/tests/test_secrets_queries.py;agents-api/uv.lock;documentation/docs/advanced/secrets.mdx;documentation/mint.json;integrations-service/integrations/autogen/Developers.py;integrations-service/integrations/autogen/Secrets.py;integrations-service/integrations/autogen/Tools.py;memory-store/CLAUDE.md;memory-store/migrations/000035_add_secrets_store.down.sql;memory-store/migrations/000035_add_secrets_store.up.sql;typespec/developers/endpoints.tsp;typespec/developers/main.tsp;typespec/developers/models.tsp;typespec/main.tsp;typespec/secrets/endpoints.tsp;typespec/secrets/main.tsp;typespec/secrets/models.tsp;typespec/tools/models.tsp;typespec/tsp-output/@typespec/openapi3/openapi-1.0.0.yaml
zenml-io,zenml,3375,https://github.com/zenml-io/zenml/pull/3375,src/zenml/materializers/built_in_materializer.py;tests/unit/materializers/test_built_in_materializer.py,docs/book/how-to/data-artifact-management/complex-usecases/manage-big-data.md;docs/book/how-to/data-artifact-management/handle-data-artifacts/handle-custom-data-types.md;docs/book/reference/environment-variables.md;src/zenml/constants.py;src/zenml/materializers/built_in_materializer.py;tests/unit/materializers/test_built_in_materializer.py
sourcegraph,cody,7411,https://github.com/sourcegraph/cody/pull/7411,.github/workflows/semantic-pull-request.yml,.github/workflows/semantic-pull-request.yml
solvespace,solvespace,1553,https://github.com/solvespace/solvespace/pull/1553,src/CMakeLists.txt;src/confscreen.cpp;src/solvespace.cpp;src/solvespace.h;src/system.cpp;src/threaded.cpp;src/threaded.h;src/ui.h,MISSING_FEATURES.md;src/CMakeLists.txt;src/confscreen.cpp;src/solvespace.cpp;src/solvespace.h;src/system.cpp;src/threaded.cpp;src/threaded.h;src/ui.h
MaiM-with-u,MaiBot,195,https://github.com/MaiM-with-u/MaiBot/pull/195,src/plugins/chat/config.py;src/plugins/chat/willing_manager.py;template/bot_config_template.toml,src/plugins/chat/config.py;src/plugins/chat/willing_manager.py;template/bot_config_template.toml
MaiM-with-u,MaiBot,524,https://github.com/MaiM-with-u/MaiBot/pull/524,MaiLauncher.bat,.github/pull_request_template.md;.github/workflows/docker-image.yml;.github/workflows/precheck.yml;.github/workflows/ruff.yml;.gitignore;EULA.md;MaiLauncher.bat;PRIVACY.md;README.md;bot.py;changelog.md;config/auto_update.py;docs/fast_q_a.md;docs/linux_deploy_guide_for_beginners.md;docs/manual_deploy_linux.md;docs/manual_deploy_macos.md;docs/pic/API_KEY.png;docs/pic/MONGO_DB_0.png;docs/pic/MONGO_DB_1.png;docs/pic/MONGO_DB_2.png;docs/pic/MongoDB_Ubuntu_guide.png;docs/pic/QQ_Download_guide_Linux.png;docs/pic/linux_beginner_downloadguide.png;docs/pic/synology_.env.prod.png;docs/pic/synology_create_project.png;docs/pic/synology_docker-compose.png;docs/pic/synology_how_to_download.png;docs/pic/video.png;docs/synology_deploy.md;results/personality_result.json;run.py;run.sh;run_debian12.sh;setup.py;src/common/__init__.py;src/common/database.py;src/common/logger.py;src/gui/reasoning_gui.py;src/plugins/chat/Segment_builder.py;src/plugins/chat/__init__.py;src/plugins/chat/bot.py;src/plugins/chat/chat_stream.py;src/plugins/chat/config.py;src/plugins/chat/cq_code.py;src/plugins/chat/emoji_manager.py;src/plugins/chat/llm_generator.py;src/plugins/chat/mapper.py;src/plugins/chat/message.py;src/plugins/chat/message_base.py;src/plugins/chat/message_cq.py;src/plugins/chat/message_sender.py;src/plugins/chat/prompt_builder.py;src/plugins/chat/relationship_manager.py;src/plugins/chat/storage.py;src/plugins/chat/topic_identifier.py;src/plugins/chat/utils.py;src/plugins/chat/utils_cq.py;src/plugins/chat/utils_image.py;src/plugins/config_reload/__init__.py;src/plugins/config_reload/api.py;src/plugins/config_reload/test.py;src/plugins/memory_system/draw_memory.py;src/plugins/memory_system/manually_alter_memory.py;src/plugins/memory_system/memory.py;src/plugins/memory_system/memory_manual_build.py;src/plugins/memory_system/memory_test1.py;src/plugins/memory_system/offline_llm.py;src/plugins/models/utils_model.py;src/plugins/moods/moods.py;src/plugins/personality/big5_test.py;src/plugins/personality/combined_test.py;src/plugins/personality/offline_llm.py;src/plugins/personality/questionnaire.py;src/plugins/personality/renqingziji.py;src/plugins/personality/scene.py;src/plugins/personality/看我.txt;src/plugins/remote/__init__.py;src/plugins/remote/remote.py;src/plugins/schedule/schedule_generator.py;src/plugins/utils/logger_config.py;src/plugins/utils/statistic.py;src/plugins/utils/typo_generator.py;src/plugins/willing/mode_classical.py;src/plugins/willing/mode_custom.py;src/plugins/willing/mode_dynamic.py;src/plugins/willing/willing_manager.py;src/plugins/zhishi/knowledge_library.py;src/test/emotion_cal_snownlp.py;src/test/snownlp_demo.py;src/test/typo.py;src/test/typo_creator.py;template.env;template/bot_config_template.toml;webui.py;麦麦开始学习.bat
SpinaCMS,Spina,1399,https://github.com/SpinaCMS/Spina/pull/1399,CHANGELOG.md;Gemfile.lock;README.md;lib/spina/version.rb,CHANGELOG.md;CLAUDE.md;Gemfile.lock;README.md;lib/spina/version.rb;spina.gemspec
google,tensorstore,222,https://github.com/google/tensorstore/pull/222,docs/environment.rst;tensorstore/kvstore/gcs_grpc/default_endpoint.cc,docs/environment.rst;tensorstore/kvstore/gcs_grpc/default_endpoint.cc
OpenAdaptAI,OpenAdapt,946,https://github.com/OpenAdaptAI/OpenAdapt/pull/946,deploy/.env.example;deploy/README.md;deploy/deploy/models/omniparser/.dockerignore;deploy/deploy/models/omniparser/Dockerfile;deploy/deploy/models/omniparser/deploy.py;deploy/pyproject.toml,deploy/.env.example;deploy/README.md;deploy/deploy/models/omniparser/.dockerignore;deploy/deploy/models/omniparser/Dockerfile;deploy/deploy/models/omniparser/client.py;deploy/deploy/models/omniparser/deploy.py;deploy/pyproject.toml;openadapt/adapters/omniparser.py;openadapt/mcp/__init__.py;openadapt/mcp/server.py;openadapt/omnimcp.py;openadapt/run_omnimcp.py;openadapt/strategies/process_graph.py
ApeWorX,ape,2532,https://github.com/ApeWorX/ape/pull/2532,.dockerignore;Dockerfile.uv,.dockerignore;Dockerfile.uv
osmosis-labs,osmosis,9029,https://github.com/osmosis-labs/osmosis/pull/9029,tests/mocks/cfmm_pool.go;x/gamm/keeper/swap.go;x/gamm/pool-models/balancer/pool.go;x/gamm/pool-models/internal/test_helpers/test_helpers.go;x/gamm/pool-models/stableswap/pool.go;x/gamm/simulation/sim_msgs.go;x/gamm/types/pool.go,tests/mocks/cfmm_pool.go;x/gamm/keeper/swap.go;x/gamm/pool-models/balancer/pool.go;x/gamm/pool-models/internal/test_helpers/test_helpers.go;x/gamm/pool-models/stableswap/pool.go;x/gamm/simulation/sim_msgs.go;x/gamm/types/pool.go;x/txfees/keeper/hooks_test.go
osmosis-labs,osmosis,9027,https://github.com/osmosis-labs/osmosis/pull/9027,x/twap/api.go;x/twap/export_test.go;x/twap/logic.go;x/twap/strategy.go,x/twap/api.go;x/twap/export_test.go;x/twap/logic.go;x/twap/strategy.go
natolambert,rlhf-book,80,https://github.com/natolambert/rlhf-book/pull/80,chapters/04-optimization.md;chapters/07-reward-models.md;chapters/11-policy-gradients.md;chapters/12-direct-alignment.md,chapters/04-optimization.md;chapters/07-reward-models.md;chapters/11-policy-gradients.md;chapters/12-direct-alignment.md
Mastercard,terraform-provider-restapi,285,https://github.com/Mastercard/terraform-provider-restapi/pull/285,CLAUDE.md;README.md;docs/index.md;docs/resources/object.md;examples/workingexamples/midpoint_integration.tf;go.mod;go.sum;main.go;midpoint_extension.md;restapi/api_object.go;restapi/midpoint_mode_test.go;restapi/midpoint_patch_internal_test.go;restapi/midpoint_patch_test.go;restapi/provider.go;restapi/resource_api_object.go;terraform-provider-midpoint-restapi,CLAUDE.md;README.md;docs/index.md;docs/resources/object.md;examples/workingexamples/midpoint_integration.tf;go.mod;go.sum;main.go;midpoint_extension.md;restapi/api_object.go;restapi/midpoint_mode_test.go;restapi/midpoint_patch_internal_test.go;restapi/midpoint_patch_test.go;restapi/provider.go;restapi/resource_api_object.go;terraform-provider-midpoint-restapi
mrwadams,stride-gpt,61,https://github.com/mrwadams/stride-gpt/pull/61,.env.example;main.py;readme.md;requirements.txt;test_cases.py;threat_model.py,.env.example;Dockerfile;main.py;readme.md;requirements.txt;test_cases.py;threat_model.py
mrwadams,stride-gpt,60,https://github.com/mrwadams/stride-gpt/pull/60,.env.example;example_bedrock_usage.py;main.py;readme.md;requirements.txt;test_bedrock.py;threat_model.py,.env.example;example_bedrock_usage.py;main.py;readme.md;requirements.txt;test_bedrock.py;threat_model.py
OpenPipe,ART,9,https://github.com/OpenPipe/ART/pull/9,examples/hn_title_generator/skypilot.yaml;examples/hn_title_generator/train.py;uv.lock,examples/hn_title_generator/skypilot.yaml;examples/hn_title_generator/train.py;src/art/unsloth/api.py;uv.lock
pymc-devs,pytensor,1248,https://github.com/pymc-devs/pytensor/pull/1248,pytensor/tensor/math.py;tests/tensor/test_math.py,pytensor/tensor/math.py;tests/tensor/test_math.py
o1-labs,proof-systems,3175,https://github.com/o1-labs/proof-systems/pull/3175,CONTRIBUTING.md;folding/src/error_term.rs;folding/src/expressions.rs;folding/src/instance_witness.rs;folding/src/standard_config.rs;folding/tests/test_decomposable_folding.rs;folding/tests/test_folding_with_quadriticization.rs;folding/tests/test_vanilla_folding.rs;hasher/src/poseidon.rs;mvpoly/src/lib.rs;utils/src/array.rs,CONTRIBUTING.md;folding/src/error_term.rs;folding/src/expressions.rs;folding/src/instance_witness.rs;folding/src/standard_config.rs;folding/tests/test_decomposable_folding.rs;folding/tests/test_folding_with_quadriticization.rs;folding/tests/test_vanilla_folding.rs;hasher/src/poseidon.rs;mvpoly/src/lib.rs;utils/src/array.rs
mattermost,docker,168,https://github.com/mattermost/docker/pull/168,.circleci/config.yml;.github/workflows/shellcheck.yml,.circleci/config.yml;.github/workflows/docker-test.yml;.github/workflows/shellcheck.yml;scripts/upgrade-postgres.sh
expectedparrot,edsl,1846,https://github.com/expectedparrot/edsl/pull/1846,edsl/interviews/interview.py;edsl/jobs/async_interview_runner.py;edsl/results/result.py,.gitignore;Makefile;Untitled.ipynb;benchmark_logs/README.md;docs/api_keys.rst;docs/coop.rst;docs/getting_started.rst;docs/notebooks/starter_tutorial.ipynb;docs/papers.rst;docs/remote_caching.rst;docs/remote_inference.rst;docs/requirements.txt;docs/static/coop-content-results-view.png;docs/static/coop-my-content.png;docs/static/home-credits.png;docs/static/home-keys.png;docs/static/home-remote-cache-job-history-details.png;docs/static/home-remote-cache-logs.png;docs/static/home-remote-inference-job-completed.png;docs/static/home-settings.png;edsl/__init__.py;edsl/__init__lazy.py;edsl/__init__original.py;edsl/__version__.py;edsl/agents/agent.py;edsl/agents/agent_list.py;edsl/buckets/__init__.py;edsl/buckets/bucket_collection.py;edsl/buckets/model_buckets.py;edsl/buckets/token_bucket.py;edsl/buckets/token_bucket_client.py;edsl/caching/cache.py;edsl/caching/sql_dict.py;edsl/config/config_class.py;edsl/conversation/Conversation.py;edsl/conversation/__init__.py;edsl/coop/coop.py;edsl/dataset/dataset_operations_mixin.py;edsl/db_list/__init__.py;edsl/db_list/exceptions.py;edsl/db_list/orm.py;edsl/db_list/sql_list.py;edsl/db_list/sqlite_list.py;edsl/inference_services/__init__.py;edsl/inference_services/exceptions.py;edsl/inference_services/services/anthropic_service.py;edsl/inference_services/services/aws_bedrock.py;edsl/inference_services/services/azure_ai.py;edsl/inference_services/services/google_service.py;edsl/inference_services/services/mistral_ai_service.py;edsl/inference_services/services/open_ai_service.py;edsl/inference_services/services/perplexity_service.py;edsl/inference_services/services/test_service.py;edsl/interviews/answering_function.py;edsl/interviews/exception_tracking.py;edsl/interviews/interview.py;edsl/interviews/interview_task_manager.py;edsl/interviews/request_token_estimator.py;edsl/invigilators/invigilators.py;edsl/jobs/async_interview_runner.py;edsl/jobs/data_structures.py;edsl/jobs/decorators.py;edsl/jobs/fetch_invigilator.py;edsl/jobs/html_table_job_logger.py;edsl/jobs/jobs.py;edsl/jobs/jobs_component_constructor.py;edsl/jobs/jobs_interview_constructor.py;edsl/jobs/jobs_runner_asyncio.py;edsl/jobs/jobs_runner_status.py;edsl/jobs/jobs_status_enums.py;edsl/jobs/progress_bar_manager.py;edsl/jobs/remote_inference.py;edsl/key_management/key_lookup_builder.py;edsl/language_models/language_model.py;edsl/language_models/model.py;edsl/language_models/price_manager.py;edsl/language_models/registry.py;edsl/results/result.py;edsl/results/results.py;edsl/results/sqlite_list.py;edsl/scenarios/construct_download_link.py;edsl/scenarios/directory_scanner.py;edsl/scenarios/file_store.py;edsl/scenarios/scenario.py;edsl/scenarios/scenario_list.py;edsl/scenarios/scenario_list_gc_test.py;edsl/scenarios/scenario_list_memory_test.py;edsl/scenarios/scenario_list_source_refactor.md;edsl/scenarios/scenario_selector.py;edsl/scenarios/scenario_source.py;edsl/scenarios/tests/test_scenario_list_sources.py;edsl/surveys/survey.py;edsl/tasks/__init__.py;edsl/tasks/task_history.py;edsl/templates/error_reporting/base.html;edsl/templates/error_reporting/exceptions_table.html;edsl/templates/error_reporting/interview_details.html;edsl/templates/error_reporting/overview.html;edsl/templates/error_reporting/report.css;edsl/templates/error_reporting/report.js;edsl/tests/scenarios/test_ScenarioSource.py;edsl/tests/scenarios/test_scenario_list_sources.py;edsl/utilities/__init__.py;edsl/utilities/decorators.py;edsl/utilities/lazy_import.py;edsl/utilities/memory_debugger.py;failing_job.py;failing_multiline_filter.py;interview_hashing_notes.md;lazy_edsl.py;lazy_edsl_init.py;lazy_import_reversion.md;performance/memory_performance/README.md;performance/memory_performance/__init__.py;performance/memory_performance/test_job_memory_scaling.py;poetry.lock;profile_job_running_with_exceptions.py;pyproject.toml;scripts/memory_line_profiler.py;scripts/memory_profiler.py;scripts/run_parallel_doctests.py;scripts/visualize_memory.py;test_deprecation.py;test_image_token_estimation.py;test_ordering.py;test_result_order_fix.py;test_serialization.py;test_sort_by.py;tests/base/test_Base.py;tests/caching/test_Cache.py;tests/coop/test_coop_objects.py;tests/dataset/test_DatasetOperationsMixin.py;tests/jobs/tasks/test_TaskHistory.py;tests/jobs/test_Interview.py;tests/jobs/test_Jobs.py;tests/memory/__init__.py;tests/memory/local_script_test_mem.py;tests/memory/local_script_test_mem_prof.py;tests/memory/local_test_memory_usage.py;tests/memory/test_image.png;tests/memory/test_img.png;tests/memory/test_memory_usage.py;tests/memory_performance/README.md;tests/memory_performance/__init__.py;tests/memory_performance/test_job_memory_scaling.py;tests/results/test_Results.py;tests/results/test_disk_serialization.py;tests/scenarios/test_ScenarioList_memory.py;tests/scenarios/test_ScenarioList_memory_threshold.py;tests/scenarios/test_ScenarioSource.py;tests/serialization/data/0.1.52.json;tests/serialization/data/0.1.53.json;tests/serialization/data/0.1.54.json;tests/surveys/test_Survey.py;tests/test_img.png
